0,compound
1,dobj
2,compound
3,punct
4,compound
5,dobj
6,compound
7,compound
8,pobj
9,compound
10,compound
11,compound
12,compound
13,compound
14,pobj
15,compound
16,compound
17,amod
18,pobj
19,compound
20,compound
21,pobj
22,compound
23,compound
24,nsubj
25,compound
26,pobj
27,nmod
28,amod
29,compound
30,compound
31,dobj
32,nmod
33,nsubj
34,amod
35,nmod
36,compound
37,compound
38,compound
39,compound
40,appos
41,nsubj
42,amod
43,compound
44,compound
45,compound
46,nsubj
47,amod
48,compound
49,compound
50,dobj
51,nsubj
52,pobj
53,compound
54,pobj
55,compound
56,pobj
57,compound
58,pobj
59,dobj
60,nsubj
61,compound
62,pobj
63,compound
64,pobj
65,compound
66,compound
67,nsubj
68,amod
69,dobj
70,amod
71,nsubj
72,nsubj
73,pobj
74,pobj
75,nsubj
76,nsubj
77,nsubj
78,pobj
79,nsubj
80,compound
81,pobj
82,compound
83,compound
84,nsubj
85,compound
86,pobj
87,pobj
88,compound
89,compound
90,compound
91,compound
92,pobj
93,compound
94,compound
95,pobj
96,nsubj
97,amod
98,compound
99,pobj
100,pobj
101,pobj
102,compound
103,compound
104,nsubj
105,compound
106,conj
107,conj
108,compound
109,compound
110,compound
111,nsubj
112,compound
113,poss
114,amod
115,compound
116,compound
117,nsubj
118,compound
119,compound
120,pobj
121,compound
122,compound
123,compound
124,poss
125,nsubj
126,amod
127,nsubj
128,amod
129,amod
130,compound
131,appos
132,compound
133,compound
134,nsubj
135,compound
136,pobj
137,compound
138,compound
139,compound
140,compound
141,compound
142,compound
143,nsubj
144,compound
145,nsubj
146,compound
147,nsubj
148,compound
149,compound
150,compound
151,compound
152,nsubj
153,compound
154,nsubj
155,compound
156,compound
157,compound
158,compound
159,nsubj
160,compound
161,conj
162,poss
163,compound
164,compound
165,compound
166,compound
167,pobj
168,pobj
169,compound
170,compound
171,compound
172,compound
173,compound
174,compound
175,compound
176,pobj
177,compound
178,conj
179,compound
180,compound
181,nsubj
182,compound
183,nsubj
184,compound
185,compound
186,nsubj
187,poss
188,dobj
189,compound
190,compound
191,compound
192,compound
193,pobj
194,compound
195,compound
196,pobj
197,pobj
198,compound
199,compound
200,compound
201,compound
202,compound
203,compound
204,compound
205,compound
206,pobj
207,compound
208,conj
209,compound
210,compound
211,compound
212,pobj
213,compound
214,compound
215,compound
216,compound
217,compound
218,compound
219,pobj
220,amod
221,pobj
222,compound
223,pobj
224,conj
225,pobj
226,compound
227,compound
228,nsubj
229,compound
230,compound
231,pobj
232,pobj
233,nummod
234,amod
235,compound
236,dobj
237,compound
238,poss
239,compound
240,pobj
241,compound
242,compound
243,appos
244,nsubj
245,pobj
246,compound
247,nsubj
248,nsubj
249,compound
250,pobj
251,compound
252,dobj
253,compound
254,compound
255,nsubj
256,compound
257,pobj
258,pobj
259,conj
260,compound
261,compound
262,poss
263,compound
264,compound
265,pobj
266,compound
267,nsubj
268,poss
269,nsubj
270,amod
271,pobj
272,pobj
273,pobj
274,pobj
275,pobj
276,pobj
277,compound
278,pobj
279,compound
280,pobj
281,compound
282,compound
283,pobj
284,npadvmod
285,compound
286,pobj
287,nsubj
288,pobj
289,amod
290,nsubj
291,compound
292,pobj
293,nmod
294,conj
295,compound
296,compound
297,compound
298,appos
299,pobj
300,compound
301,compound
302,poss
303,poss
304,nsubj
305,nsubj
306,compound
307,nsubj
308,compound
309,dobj
310,compound
311,pobj
312,compound
313,compound
314,poss
315,pobj
316,pobj
317,poss
318,compound
319,nmod
320,compound
321,compound
322,nsubjpass
323,compound
324,compound
325,compound
326,compound
327,nsubj
328,compound
329,conj
330,compound
331,conj
332,compound
333,pobj
334,compound
335,compound
336,compound
337,compound
338,compound
339,compound
340,compound
341,nsubjpass
342,compound
343,pobj
344,compound
345,compound
346,poss
347,compound
348,compound
349,pobj
350,poss
351,compound
352,pobj
353,pobj
354,compound
355,compound
356,compound
357,compound
358,appos
359,compound
360,poss
361,compound
362,nsubj
363,compound
364,conj
365,pobj
366,compound
367,compound
368,compound
369,compound
370,compound
371,appos
372,compound
373,conj
374,compound
375,compound
376,compound
377,dative
378,compound
379,nsubj
380,dative
381,poss
382,pobj
383,pobj
384,compound
385,nsubj
386,compound
387,dobj
388,nsubj
389,compound
390,compound
391,pobj
392,pobj
393,nsubj
394,compound
395,pobj
396,compound
397,pobj
398,compound
399,compound
400,compound
401,compound
402,nsubj
403,compound
404,compound
405,compound
406,pobj
407,nsubj
408,amod
409,compound
410,compound
411,pobj
412,compound
413,compound
414,conj
415,compound
416,compound
417,nsubj
418,compound
419,nsubj
420,compound
421,compound
422,pobj
423,compound
424,nsubj
425,dobj
426,pobj
427,pobj
428,nsubj
429,dobj
430,compound
431,nsubj
432,nsubj
433,compound
434,compound
435,nsubj
436,dobj
437,nsubj
438,pobj
439,conj
440,nsubj
441,nmod
442,dobj
443,amod
444,compound
445,pobj
446,compound
447,nsubj
448,poss
449,compound
450,compound
451,nsubj
452,nsubj
453,compound
454,appos
455,compound
456,pobj
457,compound
458,pobj
459,compound
460,compound
461,pobj
462,compound
463,compound
464,compound
465,compound
466,compound
467,poss
468,compound
469,nsubj
470,compound
471,compound
472,pobj
473,compound
474,compound
475,compound
476,compound
477,compound
478,pobj
479,compound
480,compound
481,pobj
482,compound
483,compound
484,compound
485,compound
486,compound
487,compound
488,dobj
489,poss
490,compound
491,conj
492,compound
493,compound
494,compound
495,compound
496,compound
497,poss
498,compound
499,compound
500,amod
501,amod
502,pobj
503,amod
504,pobj
505,poss
506,compound
507,dobj
508,poss
509,compound
510,conj
511,compound
512,compound
513,pobj
514,amod
515,nsubj
516,compound
517,pobj
518,compound
519,pobj
520,conj
521,pobj
522,amod
523,compound
524,dobj
525,poss
526,compound
527,poss
528,compound
529,pobj
530,compound
531,poss
532,compound
533,nsubj
534,compound
535,poss
536,compound
537,nsubj
538,compound
539,amod
540,poss
541,compound
542,pobj
543,compound
544,nsubj
545,poss
546,compound
547,dobj
548,pobj
549,compound
550,compound
551,compound
552,pobj
553,pobj
554,compound
555,pobj
556,poss
557,compound
558,pobj
559,poss
560,compound
561,conj
562,compound
563,compound
564,poss
565,compound
566,dobj
567,poss
568,compound
569,conj
570,compound
571,compound
572,poss
573,nsubj
574,nmod
575,compound
576,nsubj
577,compound
578,nmod
579,dative
580,compound
581,compound
582,compound
583,compound
584,nmod
585,compound
586,compound
587,compound
588,compound
589,compound
590,appos
591,nsubj
592,nsubj
593,conj
594,compound
595,dobj
596,compound
597,poss
598,pobj
599,amod
600,compound
601,dobj
602,compound
603,compound
604,nsubj
605,poss
606,compound
607,nsubj
608,compound
609,compound
610,pobj
611,pobj
612,compound
613,compound
614,nsubj
615,compound
616,conj
617,compound
618,compound
619,nsubj
620,compound
621,compound
622,pobj
